clean,label,label_id,source_file
خوب سریال مزه دار است دیدن هم پر کیف,Happy,1,NR
کسی علاقه مندی این سریال است قلب بزاره,Happy,1,NR
این سکانس مال کدام فیلم است,Suprise,3,NR
سلام و درود به تمام شما نازنین ها تک تک تان در کار تان موفق بودین و بسیار یک اثر زیبا خلق کردین برکت به کارتان انشاالله از ای کرده پیشرفت تان ره ببینیم متاسفانه هنرمندان کشور ما بسیار مظلوم واقع شدن در کشور های دیگه به هنرمندان شان بسیار ارزش قائل می شن و همه رقم حمایت میکنن مادی و معنوی ولی بدبختانه در کشور ما به جز توحین و تحقیر بد زبانی کدام چیز دیگه نصیب هنرمندان عزیز ما نمیشوه آفرین به حمت بالای شما عزیزان که با چنین شرایط سخت و دشوار باز هم کارتان ره به بهترین نوع ممکن انجام می دهید خسته نباشین انشاالله روزی برسه که تمام افغان ها به درک و فهم کامل برسن تا که بتوانیم در یک کشور آباد و آزاد به نام افغانستان در کنار یکدیگر به خوبی و خوشی زندگی کنیم نه دشمنی بخدا قسم جگر آدم خون میشه که در کشور ما در بین دختر و بچه فرق می مانن دختر و بچه نداره هر دویش نعمت خداوند هست باید به هر دو به یک چشم دیده شوه ناگفته نمانه که دختر به فامیل خود دل سوز تر هست دیگه کشور ها به کجا رسیدن کشور ما هر روز به عقب رفته رایست از دست یک تعداد خائن و خاک فروش,Happy,1,NR
قلب های ماره پاره کردی,Sad,5,NR
بسیار عالی زیبا مقبول سریال,Happy,1,NR
ماشاالله زنده باد افغانستان,Hope,0,NR
سلام عرض ادب برتمام هم وطن ها گرامی خداوند شفأ عاجل عنایت بفرمایید,Hope,0,NR
ملا صیب نکاح خاله صابره را بخود نکاح کو، بسیار زن لچر است,Neutral,2,NR
هر کس سریال ره خوش داره لایک کند,Neutral,2,NR
بسیار قشنگ سریال عالی است زنده باد افغانستان,Happy,1,NR
همی قسمت هیچ خوبش نبود,Anger,6,NR
قسمت آخر بود,Suprise,3,NR
بدترین درد فقر بیچاره گی است خدا رحم کند بالای هموطنان ما,Sad,5,NR
توبه چی جور کدین شما دل تان هم خوش که سریال دورست میکنن,Anger,6,NR
سلام خدمت همه دوستان گرانقدر و امیدوارم که صحت و سلامت باشین با تشکر از زحمات کسانیکه این سریال های با معنا ره به نشر میرسانن که مردم بتوانند از این سریال ها درسی از زندگی در مورد. صداقت خیانت،دروغ و غیره را یاد بگیرن,Happy,1,NR
واقعا از تان ناراضی استم خوب وقتی هفته دو قسمت میمانید همینه منظم بانید .,Sad,5,NR
یک سات ره ده نماز خاندن و دعا کدن تیر کدین کل سریال حساب کنی ۷ دقه تسن,Sad,5,NR
تشكر ازسریالزبایتانکمی بیشترنشرکونیدلطفآ,Happy,1,NR
قشنم است اکت تان,Happy,1,NR
بسوزه خانه ظلم,Hope,0,NR
بسیار عالی موفقباشین,Happy,1,NR
من موندم این دکتر تحصیل کرده با مادرش چرا رفتار بی فرهنگی میکنن این همه مادرش خودشو بالا هم میگیره,Suprise,3,NR
نوش جانت غلام به میشت خودت گرم هستی تمام دنیا را آب بگره مرغ آبی را تا زانو,Happy,1,NR
غافلگیر شدیم بیشک واحد سادات از تهران بنینده هستم,Suprise,3,NR
بسیار مقبول سریال ګلچهره,Happy,1,NR
من ایران هستم چند تا همکار ایرانی دارم هر وقت که نشر میشود این سریال قبل اینکهدمن ببینم اون ها وقت دیدن ه بعد از من جای هایش را نمیفهن سوال میکنن,Suprise,3,NR
اگر احمد استاد مام میبود حالی حقدر بشرفت میکدم,Sad,5,NR
مدت زمان سریال کوتا است که به مرور زمان بینده ها را از دست میدهد,Fear,7,NR
ما شاالله دختر باادب و بسیار عالی کار کردی اما بسیا نورمال کار کردی دختر با شخصیت,Happy,1,NR
چقدر کم هست,Sad,5,NR
من خیلی منتظر بودم,Sad,5,NR
یک جهان تشکر از کارمندان افغانستان کشورمان,Happy,1,NR
ای چی رقم رشخندی اس ۲۰ دقه,Anger,6,NR
ولا شمام سریال های ترکی واری ادمه بیخی خمار میمانین مه امشب فالو کدم مگمای رقم نکنین بیخی دلماو شده رایس تا قسمت بعدی چی رقم منطزر باشم,Anger,6,NR
کاش بجای کلمه گدایی گر به پدر احمد از نیازمند استفاده میکردید بازم به هر صورت سریال خوبی است من دوستش دارم,Neutral,2,NR
جهان سپاس بابت این سریال زیبا. من وخانم از سویس بیندنده هستیم و خانمم سویسی است قبلا زیر نویس انگلیسی داشت الان نداره. و خانمم الان خیلی ناراحت است لطفا اگه امکان داره با زیرنویس بانید تشکر,Sad,5,NR
بسیار سریال عالی منتظر قسمت های بعد هستم,Hope,0,NR
بهترین سریال هست,Happy,1,NR
ایقه پیام بازار گانی داشته کی,Anger,6,NR
ریشخند کدین شما هم با این طور سریال جور کدن تان,Sad,5,NR
یوزارسیف احمد افغانستان از بردگی به عزیز مصر رسیدصاحب خانه مالک. و همه چیز را هم یاد دارد نابغه بوده,Happy,1,NR
لطفا لطفا اطفا لطفا کم زود زود نشر کنین خواهیش مکنم به عنوان یگ انسان,Hope,0,NR
لطفا زود نشر کنید,Hope,0,NR
خوبه موزیک بگروند هندی هم داره,Suprise,3,NR
الهی امین یا حضرت یوسف,Hope,0,NR
سلام به همگی کارکنان سریال گلچهره همگی تان درپناه الله باشید چشم دشمن بالای شماکورباشد به امید موفقیت همگی تان مخصوصاً امید وگلچهره من علاقمند سرسخت سریال تان هستم,Happy,1,NR
ده سر دسترخوان شعر موش و کندم را میخواند یک کمی خرابی کردی اون هم در حضور خانه واده,Sad,5,NR
همه قسمت در دعا رفت,Anger,6,NR
بسیار درد اور است این بخش اگر میفهمیدم که این بخش اینقدر غم انگیز است اصلا تماشایش نمیکردم باز هم تشکر از فیلم شهر بانو و ادست اند کاران ان قسمت چهاردهم خیلی حادثه تلخ است,Sad,5,NR
لطفاً قسمتی بعدرابانین جالبه,Hope,0,NR
تشکر از شما عالی بود,Happy,1,NR
اگر زود زود پوست نکنین بیننده زیادتان را از دست خواهید داد اولش خودم,Fear,7,NR
نمی فهمم کانال نمارسانه در دست کدام طفل و نا فهم است که این گونه پخش میکند آدم نورمال بوده نمی تواند,Anger,6,NR
نظر یات تان قابل قدر است موفق باشید این کار شما برای مردم افغانستان بسیار آموزنده ومثبت استوخواهد بود واردات مثبت روی مردم عام ما به جا خواهد گذاشت.,Happy,1,NR
انور اسټم خود را چرا در دفتر مالک ایلا بته که تابه حال حساب اش همرای سلیم تصفیه نشده است اوصول تجارت چیست؟,Neutral,2,NR
باز آدم کیف نمیکنه,Sad,5,NR
گلچهره خواهر خیلی یک نخش عالی خوب با وقار داره خوشحالم که در وطنم همچون سریال های با مهفوم عالی ساخته می شود تشکر از تک تک شما,Neutral,2,NR
کاکا هاشم بیبن زیاد گپ نزن یگان تایش قضا میشه دیکه مثلکه مه به برادر بزرگم میگفتم جالبتر اینحا که این جای بلاک رهایش است یا شفا خانه هرچی لنگ لاش است همجا افتادگی,Suprise,3,NR
گم کید امتور سریال نیمه نیمکیله هیچ ندیدم همیش با گفتگو رد میشه,Sad,5,NR
سلام بر کسایی که این سریال را ساختن و واقعا که زحمت تان قابل قدر هست و مه به شما افتخار میکنم انشاالله برای تک تک تان آروزی موفقیت خواهانم,Happy,1,NR
فکر کنم خواهش بینیده بر شما مهم نیست همه میگه تیر وقت باد نشر میکنید لطف,Fear,7,NR
کی ها این سریال ره از ترکیه بیننده است,Neutral,2,NR
بخش بعدی نداره,Suprise,3,NR
لطفا خواهش است قسمت بعدی,Hope,0,NR
عالی موفق باشید,Happy,1,NR
گل چهره بیچاره,Sad,5,NR
ههههههههههه خیلی جالب خاله میگه به پدر بچه مه لعنت کشتی ما از خنده,Happy,1,NR
برنامه شما بسیار عالی از پرتکال بیننده شما استم,Happy,1,NR
بزرگترین درس زندگیم اعتماد کدم به آدم اشتباه بود,Sad,5,NR
سلام به تمام وطن دار های گلم ای دختر توره میگم تو ده سریال نباشی هیچ لزت خاص نداره وه همه دوست های گلم,Fear,7,NR
ماشاءالله تمام تان بهترین هستید دیالوگ سلم مره خو زیاد خوشم میاید,Happy,1,NR
منور غم کاکا فرید موی سفید را هم همی رقم میخورد؟,Suprise,3,NR
نام سریال چیست,Suprise,3,NR
میشه گفت که سریال بی جوره هست و به شوق و علاقه تماشا میکنیم ولی اگر زحمت نمیشه تایم ش را زیاد کنین و اگر نه ببننده تان را از دست میتین تشکر.,Fear,7,NR
بسیار مقبول است,Happy,1,NR
نام این سریال چیه میشه بیگن لطفاً,Hope,0,NR
میگم ها سریال شهر بانو رو چرا نشر نمی کنین جانی شما زودتر نشر کنید مرسی از لطفتون ۰,Hope,0,NR
چرا ایقدر دیر بعد پخش میکنین,Anger,6,NR
قسمت بیستم ب بعد کجا ببینیم,Suprise,3,NR
بسیار بسیار خوشحال استم که ده افغانستان وطنی عزیزم اولین بار است که یک سریالی پر از معنی دیده رایستم فرشته خواهر جانم مه به شما افتخار میکنم آفرین امی رقم سریال هایتان واقعاً پر از اشکی خوشحالی میبینم و خودم هم تقریباً ۱۰ سال میشه ده ترکیه زندگیم میکنم,Happy,1,NR
ای سریال دگه قسمت نداره ؟,Suprise,3,NR
یک سریال فوق العادس,Happy,1,NR
چرا قسمت یازده نمیاااااایه؟؟,Suprise,3,NR
خیلی خیلی خیلی خیلی خیلی خیلی عالیه,Happy,1,NR
کسانیکه از آمریکا میبینند...,Neutral,2,NR
بسیار یک سریال خوب اس موفق باشید.....,Happy,1,NR
با عرض درود شاد باش برای شما عزیزان اگر امکانش است مثل هفته های قبل دو قسمت پخش کنید اگرم امکانش نیست ارزوی سلامتی شما عزیزان را دارم,Hope,0,NR
بسیار عالی مقبول بازی کردین کامیاب باشید,Hope,0,NR
اي زرعوني مادر جواد كبري ومغرور آست بيني ازيش بدم ميايد,Anger,6,NR
عالی بود مثل همیشه,Happy,1,NR
خواهر مادری سریال را گایدین شروع ناشده تمام میشه سه قسمتش در ماسک کلا تبدیل کردن خلاص شد,Disgust,4,NR
من با صبور.هم نظر نیستم میگوید مادر خو بسیار مممم است دورست است مادر موه کم یافت وجنت در زیری پایش است اما مردا باید بدانن که همی زن یش هم یک.روز مادری کسی میشوت وهم از دعا شجاعت وغیرت است واین قیسم بگوید مادر مادر خی چرا زن میگیرت تا اخر با مادری خود زندگی کنیت,Neutral,2,NR
بسیار عالی ،دلنشین و پر محتوا، عالی ، سازندگان محترم، سلامت و موفق باشید و بیشتر از اینها شاهد موفقیت شما باشیم، در پناه خدای مهربان,Happy,1,NR
چ وقت قسمت بعدی میاد,Disgust,4,NR
مفهومی عالی داره,Happy,1,NR
قسمت بعد همش د دعا کردن میگزرد,Anger,6,NR
سریال تان یکی از بهترین سریال ها است ولی ! تمام سریال ۱۵ دقیقه هست. ۵ دقیقه اش آنچه گذشت، ۵ دقیقه اش انچه خواهید دید، و ۵ دقیقه دیگر نوشته ها بالا میره نمیفامم سریال میبنیم یا اعلان تجاری.,Anger,6,NR
حالی چرا نشر نمیکنن,Anger,6,NR
خیلی سریال مقبول,Happy,1,NR
ماشاالله همیشه موافق باشید. قسمت ۲۰,Happy,1,NR
بسیار مقبول بازی کدده,Happy,1,NR
ای فریحه چقه چشم پاره است. توبه,Suprise,3,NR
منم منتظر هستم,Neutral,2,NR
لفطاً هر کس وس توان دارید کمک کند برای شان خداوند اجرش را برای تان بدهد,Hope,0,NR
خداوند به وطن ما یک آرامی را بیاره تشکر از این سریال زیبا به امیدی که تمام هموطنان ما در پناه خداوند متعال باشه,Hope,0,NR
مه دیگه شه نمیفامم مقصد شکایت مه به گوش مساولین این سریال و سریال های دیگر برسانید لطفا دخترا مقبول را دیگر در فلم یا سریال نقش نتین به خوصوص دختر فلم نباید مقبول باشه چون بعضی ها قلب مهربان دارن زود زود عاشق میشن یکش اینه خودم مه عاشق راضیه شدیم هالی جواب مه مرا کی میته ای سریال را فقد به خاطری راضیه میبینم و از ای میترسم مبادا احمد عاشق راضیه شوه و مه شکست عشقی بخورم پس بهتر همی اس که دیگر قسمت های بعدی این سریال را اصلن نبینم خو گپ زیاد اس فعلن همیقه گفتم بس اس لطفا این شکایت مه را به گوش مساولین برسانید بااحترم بنده....,Fear,7,NR
اولین سریال افغانی است اقدر دوست دارم هر افته,Happy,1,NR
ماشاءالله خيلي خوب ماشاءالله,Happy,1,NR
خسته نباشید همگی,Neutral,2,NR
اي گلچهره به راستي بي سواد است ههههه از دهن مه ميزني ميكه توبه ههه,Happy,1,NR
چرا قسمت بعدی نمیکذارید,Sad,5,NR
ایا این کمنت که از طرف مریم دختر یمن شده راست است کسی معلومات داره,Suprise,3,NR
بسیار سریال عالی است اگر میشه کمی زمانش را هم زیاد کنن,Happy,1,NR
یک خواهش کنم اگه ممکن است هفته دو بار یا سه بار نشر کنین ۴۵ دقیقه خوب میشود چون یاد ما میره که قسمت بعدی چی بود و دلچسپی خوده از دست میته مه میفهمم سخت است برایتان بخش ایدت و غیره ولی اینگونه پیش برود دل بینینده ها زده میشه و مزه سریال را ما درست احساس نمیکنیم تشکر از لطف تان,Hope,0,NR
باسلام و خسته نباشید. من ایرانی هستم و در لندن زندگی می کنم و بسیار سریال شما را دوست دارم و هر هفته نگاه می کنم. سپاسگزارم شما,Happy,1,NR
بهترین سریال که د افغانستان جور شده امی اس,Happy,1,NR
بسیار خوشحال شدیم با نشر قسمت بعدی این سریال پور افتخار,Happy,1,NR
بسیار خوبش فقد قیمست ها زود بانین,Happy,1,NR
عالیست موافق باشین,Happy,1,NR
راستی هم از سریال کرده اعلانات زیاد اس,Anger,6,NR
بهترين درامه تاريخى و هنرى در تاريخ سينما كشور ، موفق باشيد.,Hope,0,NR
او گلچره همی خاله ره یک خار بزن,Neutral,2,NR
ای مردم بداند که درصد سرنوشت دختران افغان حقوق شأن همین همین هست متأسفانه بیشترین ضربه از خانواده خود میبینند,Sad,5,NR
سپاس از مهر کارکنان نما رسانه امید است که در کارتان همیشه پیروز وبهروز باشید,Hope,0,NR
امید وارم نما رسانه وزین و عالی قدر!بتواند که میتواند هر چی زود تر خود را آماده تولیدات و با سوژه های تاریخی این سرزمین کهن بسازد مثل زندگی نامه مولانا جلالالدین محمد بلخی ، بوعلی سینا بلخی رابعه بلخی و هزاران شخصیت ماندگار از نشانی این وطن دردمند که همه چیزش به یغما رفته هم توجه شود ....شما نما رسانه نازنین ما را امیدوار ساختید خداوند شما را کم نکند. بهروز باشید.,Hope,0,NR
ای دختر فلم همیشه در آشپزخانه,Suprise,3,NR
تا اینجا که عالی بود,Happy,1,NR
من خودمم یک مادر هستم اما از مادر جان مهربان داکتر صاحب آمید جان خواهش میکنم که امید جان را ثشویقکن ماشاالله ماشاالله بسیار یک شخصیت عالی ای کاش تمام پسر ها استعداد آمید جان را داشته باشدن باعث افتخار تمام ملت افغانستان هستن امید جان سر بلند و موفق باشید بسری گلم,Neutral,2,NR
به امید موفقیت بیشترتان,Hope,0,NR
بسیار عالی بود موفق باشید,Fear,7,NR
اژ سریال کرده علانت وقتش زیاد است,Anger,6,NR
خیلی عالی بود زیبا بود ممنون عزیز آن دل,Happy,1,NR
او بیدر زود زود منتشر کنین ای چی وضعیت است به خاطر یک قسمت یک هفته منتظر باشیم باژ او هم ۲۰ دقیقه حد اقل تایمش ره زیاد کنین لطقا تشکر,Anger,6,NR
افرین به موسن ماما ای کاش مه هم همین قسم یک ماما میداشتم که از حق مه دفا میکرد,Hope,0,NR
عالی خیلی سریال آموزنده است تشکر از همه بازیگران و کارگردان,Happy,1,NR
خیلی یک سریال عالی هست دست سازنده اش درد نکنه,Happy,1,NR
چرا دیر دیر نشر میکنین ما منتظر میباشیم تا یک هفته ده ای ملک مسافری,Sad,5,NR
نفراستاد. بامیه هست,Neutral,2,NR
خان جان همه چیز را خراب کردی، بعد ازین آب را پوف کرده نوش جان کن اگر نه از دست خاله صابره عاقبتت در شفاخانه است,Fear,7,NR
سربلند باشید منتطر قسمت های بعدی تان از لندن,Neutral,2,NR
آخرین قسمت بود خلاص شد,Suprise,3,NR
خانجان از زن ها هم بدتر پشت گپ است,Anger,6,NR
لطفا لطفا قسمت بعدی را زودتر بان لطفا لطفا لطفا لطفا لطفا لطفا لطفا,Hope,0,NR
مه از آلمان بیننده استم,Neutral,2,NR
سلام دوستان عزیز لطفا کانال هموطن تان را هم سابسکرایب کنید ممنون از همه شما,Neutral,2,NR
واقعین ک افتخار افغانستان استین هزار ماشالله به شما,Happy,1,NR
اول سلام باید ساعت دقیقه این ســـــــــــ. ریال را بالا بیبرین,Neutral,2,NR
ماشاالله ماشاالله ماشاالله احسنت خیلی ُخیلی خوشحال هستم بابت.اینکه.افغانستان مادر حالت ترقۍ است..,Happy,1,NR
منم لحضه شماری میکنم وجدانن روزی یه قسمت بزارین,Hope,0,NR
میشه لوطفن قصمت را هم بانین,Hope,0,NR
از مامای گلچهره بدم میایه زیاد,Anger,6,NR
ای قسمت خسته کن بود فقط د صحنه تا اخر سریال,Sad,5,NR
درود بر همه کارکنان این سریال عالی همه شما به نقش هایتان عالی بازی کردید همیشه موفق وسلامت باشید بار دوم است تکرار می بینم,Happy,1,NR
بسیار یک سریال عالی . خدا کند همین طور موفق عالی پیش برود به امید قسمت های بعدی موفق و کامگار باشید .,Happy,1,NR
یوازینی سریال دی چی زمادیرخوش سو زما نه صرف دتولو خلګو خوش شویدی ویاړم درباندی د له نورو کامیابی په هیله مو,Happy,1,NR
چند قسمت زمان سریال بالا بردین پس چشم شدین! ۲۵ دقیقه برای یک سریال چی است از برای خدا؟,Anger,6,NR
بارو کنید من تا به حال هیچ سریال را تماشا نکردیم اما را با بسیار شوق و علاقه این را تماشا میکنم,Neutral,2,NR
خيلى متشکرم موفق باشین,Neutral,2,NR
نامی سریال جورگردن را بد کردین,Disgust,4,NR
چقدر جالب هست که هنوز هم بعضی از هموطنان نازنین فرق بین زندگی واقعی و سریال را تشخیص نمیدهند و چیزی را در نقش میبند باور میکنند در واقعیت چنین چیزی هست و با فرد مورد نظر در اختلاف قرار میگرند و خشمگین میشن,Sad,5,NR
لالای قند هموره وقت شی زیاد بان,Neutral,2,NR
در این قسمت وقتی پرویز همرای دخترش که ده گاز شیشته گب میزنه، صدای مسج موبایل شنیده میشه، در آن زمان موبایل نبود. هههههه,Suprise,3,NR
افتخار آفرینان دانشکده ام هنر های زیبا دانشگاه کابل,Happy,1,NR
عالی است این سریال,Happy,1,NR
نام خدا بسیار مقبول,Happy,1,NR
چرا قسمت های جدید ۵۳.۵۴ پخش نشده,Suprise,3,NR
ای سریال بی معنی خیله، نشان دهنده است که دختر های تحصیل یافته بد اخلاق است و دختر های خانه نشین پاک و با ادب، خاک در سرتان کتی سریال خیله بی سویه تان,Anger,6,NR
سلام و احترامات خدمت شما و تک تک دست اندرکاران نیما رسانه. فرشته جان شما و تیم شما خیلی خوب نقش های تانرا انجام میدهید. آن عده از دوستان که نقض در درخشیدن نقش شما ميکند جدی نگیرید. چراکه آنها تا صنف یازده را خوانده اما خوب خوانده امیدوارم که منظورم از صنف یازده گرفته باشید.,Happy,1,NR
چه فلم بى معنى اصلا داستان خًوب ندارد با معذرت,Disgust,4,NR
خیلی خوشحالم که دوست قدیمی صمیمی و دوست خیلی خوب مهربان خود را در این سریال دیدم همیشه موفق باشی صبور جان ولی برای من فرزاد جان عزیز هستی خیلی دلم برایت تنگ شده بود خیلی وقت است که ندیده بودمت وخبری ازت نداشتم اما میبینم که خدارشکر خوبی,Happy,1,NR
سلام خدمت خوبان عزیز تقدیم میدارم سپاسگزارم از سریال دیدنی و دل پسند شما کامگار و سر بلند باشید سید نوید سادات,Happy,1,NR
متاسفانه زندگی هر دختر افغان طعنه خواسته های مادر بچه می شود.,Happy,1,NR
کی ها منتظر قسمت بعدی بی صبرانه منتظر است,Suprise,3,NR
عالی بود منتظر ویدیوهای بعدی ات هستیم,Happy,1,NR
ممنون که این سریال پخش میکنی عالی,Happy,1,NR
از خودی سریال کرده تبلیغات پیش بعد سریال زیاد است، نم ساعت در کل است ولی درحقیقت چنج دقیقه سریال وقعی است,Sad,5,NR
لطفا قمست ۱۳زوتر پخش کنین لطفا,Hope,0,NR
نی محسن تو یک مرد استی چطور خوب باز زود عقل شان برمیگرده,Neutral,2,NR
به امید فصل دوم,Hope,0,NR
لطفا کمی زود نشر کنید ممنون,Hope,0,NR
یوزارسیف وارد می شود,Neutral,2,NR
تشکر زنده باشی دوست عزیز کی این سریال نشر گردی من از ایران تماش میکونم,Neutral,2,NR
خیلی عالی تشکر از همه تان,Happy,1,NR
دلم سر ملکه یخ نکرد,Sad,5,NR
به گذارش های تان بیخی گودرگو کردین,Sad,5,NR
بسیار مشتاق قسمتهای ایندش هستم,Hope,0,NR
این سریال واقعا دانستان زندگی مه است چی مشد اگر ما بنده ها میفهمیدیم که چه پیسه دار چه بی پیسه یا فقیر نزد الله بنده هستیم و یک رقم هستیم بخدا که خوشی و خوشبختی زندگی تنها به پیسه دار بودن نیست دیدن ای سریال واقعا اشک از چشمانم جاری میسازه و واقعا متأسف هستم که به کشوری زندگی میکنیم که دیگر کسی بغم کسی نیست و همه منتظر دیدن یک خطای یکدیگراند و دگ که هر چیزم که ده ای کمنت بنویسم دردم کم شدنی نیست فقط از خدا هدایت ره بره همه مان میخوایم وسلام .... امید .....,Neutral,2,NR
بعد از وقت ها بسیار خوش حال شدیم,Happy,1,NR
یعنی آی نامزاد گلچهره خیلی بی غیرات است اصلا یک ذره هم به قصه گلچهره نبوده حیف گلچهره باز آی ملکه چقدر شیشیک است توبه,Disgust,4,NR
بهترین سریال افغانی بود مهروملعمرخیلاهستمکی در ایران تماشهمیکونمبایبایمن سریال شمار بسیار دوستدارم,Happy,1,NR
یک کم سریال تانرا بصورت مسلکی و نورم های سینمایی پخش ونشر نماید، سه چهار دقیقه اخر را هم صرف قسمت گذشته میکنید و ودر قسمت آینده هم یک سکانس پنج دقیقه ای اش را وقف قسمت گذشته میکنید فقط بخاطر اینکه مدت زمان سریال تانرا طولانی بنظر برسانید.,Sad,5,NR
به پیشرفت تان مطیقین استم موفق باشی بانوی پرتلاش حسیبا جان,Happy,1,NR
اقدر دیر نشر میکنین خوش ندارین هیچ نشر نکنین اگر شما دیر نشر میکنین به مرور زمان ببینید های شما کم شده میره,Fear,7,NR
از سریال شهر بانو تشکری میکنم که فیلم های که بازی میکند سری بفریسد چونکه چشم به راه هستم,Neutral,2,NR
هم کاکا هاشم کارهایش بدم میامد و هم دلم برش سوخت که هیچ کس همرایش نبود و بالاخره فوت کد,Sad,5,NR
در سه دقیقه ای ساعت از دو نیم به چهار نیم رفت,Suprise,3,NR
میگن مسیح احمدزی به آلمان رفته. راست است؟ دلیلش چیست؟,Neutral,2,NR
این جاست رو به سقوط میرود مذخرفات یاویه گوی و اضافه گوی شد این بخش این سریال بکلی بیمعنی است اگر طلب و یا سوجه ندارند به همین جا خاتمه دهند,Fear,7,NR
واقعا که ملکه و خان جان دو تا منافق ملکه خانم تو غلط کردی که خواستگاری آمدی حالا میگی خانه مانده،.پیسه طلا گفته نفست برایه بد زبان گمشو برو,Anger,6,NR
تشكر از شما عزيزان موفق باشين ولى خيلى دلم براى گلچهره جان سوخت چه سخت است وقتى با ابروش بازى كردن دخترك مظلوم,Sad,5,NR
عرب زاده صاحب به والله خیلی علاقمندت هستم خیلی دوستت دارم هنرمند عالی شخصیت عالی انسان خیلی حلیم. افتخار ما هستید,Happy,1,NR
بهترین سریال هست ده عمر از هنرمندان افغانستان دیدم موفق باشین,Happy,1,NR
خيلى تشکر ازشما ازحما تتون,Happy,1,NR
وای وای چی سریال کیفناک است نوش جان تان,Happy,1,NR
تشکر از پخش سریال زیبایتان,Happy,1,NR
هر کسی که مثل من این سریال را دوست داره دستها بالا,Neutral,2,NR
خیلی زیبا ووو سریال جالیب بود خیلی زیاد,Suprise,3,NR
از سریال کرده کمنت های مردم جالب و خواندنی هست,Sad,5,NR
کسانی که از فرانسه بیننده است دستا ولچک,Neutral,2,NR
سلام رضیه جان بسیار زیات ممنون از سریال خوب وزیبای تان یک سوال پیش امد که مرضیه خانم باشما دلسوز صمیمی است یا اینکه با شما حسودی مکرد که نگران شما واحمد جان بود,Neutral,2,NR
سزای قورت ابچوش بان شهربانو ره که دومرمی ده فرق ایی لوچک لوده بزند,Sad,5,NR
توبه هههههههههه ای شیرینی خوری است یا جنگ خوری,Suprise,3,NR
مرضیه جان دلت خون شوه از این رقم خانواده بی خاصیت,Sad,5,NR
سریال بسیار زیبا و اموزنده تشکر از کارگردان و تهیه کننده وبازیگران این سریال جذاب و دیدنی آن بالا خداست با احترام محمدی,Happy,1,NR
يكي از بهترين ها است اين سريال و همه هنر پيشه هائ عزيز بهترين هستن,Happy,1,NR
رحمان جان واقعا چقدر یک بچه خوش اخلاق و خنده روی است همیشه موفق باشین,Happy,1,NR
زدیم د ای گفتگو های تان چرا سریال نشر نمیکنین احمقها ره,Disgust,4,NR
واقعادبیات عالی بود,Happy,1,NR
خوب زد مادر داکتر را دلم یخ شد,Suprise,3,NR
تبریک میگم راز خانم چراغ موترتان هم جور شده,Happy,1,NR
بیسار خوبش عالی سر بلند باشین,Happy,1,NR
هههههه آخر ش خیلی جالیب بود داماد بیچاره به خسر خود میگه عزیزی هههههه خیلی خنده داشت ههههههههههه,Happy,1,NR
همیقه بود هیچ سیر نشدم,Neutral,2,NR
بسیار عالی بسیار قشنگ زبیا اس,Happy,1,NR
من همیشه این سریال را میبینم این سریال واقعاً سریال خوبی است تشکر از شما,Happy,1,NR
احمد یوزار سیف,Neutral,2,NR
بخدا شما سرما ریشخند میزنین,Anger,6,NR
امی زنکه قدو چقدر بد قواره است,Disgust,4,NR
آغاجان خوش باشی دایم تشکر بابت نشر سریال زیبای تان . همیشه موفق بدرخشین,Happy,1,NR
سلام ببخشید چرا ویدیو جک جدید جور نکنید,Suprise,3,NR
کی بخیر طویانه اس؟,Neutral,2,NR
ای گلچهره چقدر دردت بکشی,Sad,5,NR
ماشالله بسیار عالی بود لطف قسمت بعدی را نشرکنین,Hope,0,NR
خیلی خیلی دوستان دارم و افتخار می کنم به این کردار های خوب تان,Happy,1,NR
دگه قسمت هایشه نشر نمیشه,Suprise,3,NR
قسمت چی شد؟ امشب سه شنبه شب بود.,Suprise,3,NR
خوب یش است واقعا شهر بانو را نشر کن اگر شهر بانو را خوب نشر کونی باز او وقت همه چیز یش خوب است,Neutral,2,NR
مه هم مسافر استم وگفتنی مه ام آی است که امی سریال کمی زود زود نشر شوهر خوب تر است,Hope,0,NR
چی عجب که ماندین,Suprise,3,NR
ای خانم چادر گلابی وکیل بسیار بی سویه است اصلا در گپ زدن یاد ندارد,Sad,5,NR
لطفا کنید قسمت های بعدی,Hope,0,NR
دو پرتم ؟که زود زود بانین راستی امی بچه فلم کدام اکانت استاگرام یوتوب و... اگر داره بانین,Neutral,2,NR
لطفا قسمت هشتم را زودتر پخش کنی,Neutral,2,NR
یعنی این قسمت اآخر است,Suprise,3,NR
دلم به کاکا هاشم بیچاره میسوزه......همرای ایرقم زنکه ی شیشک چطور زندگی کرده...باز ای خسر بره ی بدماش ره ببین... ای همسایه چی تکلیف داره که دایم ده زندگی اینا مداخله میکنه ؟یک مشت به دهنش بزنن که دندان هایش بریزد که دگه پشت دروازه ی مردم کشیک نته. ،.,Sad,5,NR
کاری نکنین که رو به فلم های خارجی بیاریم از ما گفتن بود مقصد,Fear,7,NR
شما مردمه مسخره کردن به خدا,Anger,6,NR
در طول عمرم اولین سریال افغانی بود در قلبم نشسته انشالله که قسمت های بعدی بزودی به نشر برسانید,Happy,1,NR
ای چیقسم زن است ملکه ای فایشه هر چند فیلم است مگم بازم پیشم اگه میبود موی کنک اش میکدم ای داکتره ببین تو بچه ننه,Anger,6,NR
